age,gender,occupation,user_id
33,M,college/grad student,482656
28,F,self-employed,867378
34,M,sales/marketing,910612
23,M,scientist,522991
32,M,other or not specified,431426
24,M,scientist,523205
33,M,sales/marketing,792666
32,M,executive/managerial,576863
30,M,college/grad student,870156
19,M,college/grad student,874687
21,M,sales/marketing,118540
32,F,other or not specified,211860
28,M,technician/engineer,208778
34,M,sales/marketing,7617
31,M,executive/managerial,406353
34,M,other or not specified,209566
40,M,executive/managerial,127236
25,M,tradesman/craftsman,320757
34,M,college/grad student,33906
33,M,executive/managerial,910673
30,M,scientist,813161
32,F,college/grad student,211080
33,M,other or not specified,861623
34,M,sales/marketing,459819
33,M,sales/marketing,259996
28,M,sales/marketing,896604
26,M,technician/engineer,63575
26,M,scientist,413265
23,M,sales/marketing,917134
32,M,lawyer,525004
30,F,college/grad student,987346
33,M,executive/managerial,1983
29,M,executive/managerial,294642
26,M,K-12 student,225478
43,M,executive/managerial,672610
21,M,sales/marketing,926635
31,M,executive/managerial,615352
29,M,college/grad student,450638
32,M,college/grad student,793303
34,M,self-employed,582780
26,M,self-employed,206949
25,M,executive/managerial,245956
29,M,programmer,484680
18,F,homemaker,67643
32,M,college/grad student,230380
27,F,other or not specified,349519
28,M,executive/managerial,55016
33,F,executive/managerial,704082
33,M,executive/managerial,976611
25,M,college/grad student,135680
30,M,college/grad student,776119
34,M,technician/engineer,375977
30,M,college/grad student,464160
18,M,college/grad student,9660
22,M,scientist,37640
32,M,scientist,99020
27,M,sales/marketing,227530
18,M,sales/marketing,951599
33,F,scientist,168780
35,F,academic/educator,493542
34,F,other or not specified,334072
39,F,other or not specified,426419
24,M,sales/marketing,278531
35,M,other or not specified,526066
31,M,college/grad student,897996
26,M,scientist,932322
26,M,other or not specified,459859
29,M,college/grad student,372342
34,M,college/grad student,612445
30,M,college/grad student,582697
26,M,college/grad student,378614
32,M,scientist,958792
25,M,college/grad student,770226
29,M,executive/managerial,530165
37,M,clerical/admin,432421
25,M,sales/marketing,801668
32,M,executive/managerial,171618
28,M,sales/marketing,953027
33,M,executive/managerial,756378
30,M,academic/educator,701664
30,M,college/grad student,260494
25,M,sales/marketing,662946
26,M,scientist,735718
32,M,other or not specified,229712
21,M,sales/marketing,354032
25,M,executive/managerial,162156
32,M,executive/managerial,806658
31,M,executive/managerial,185910
29,M,college/grad student,967723
26,M,clerical/admin,15837
33,M,executive/managerial,482106
30,F,executive/managerial,482758
31,F,self-employed,437257
21,F,K-12 student,902519
27,M,executive/managerial,601319
30,M,other or not specified,537747
34,M,executive/managerial,727057
28,M,scientist,559489
31,M,artist,256011
31,M,other or not specified,26805
27,M,K-12 student,559523
26,M,executive/managerial,876069
33,M,executive/managerial,856834
30,M,college/grad student,261035
44,M,executive/managerial,847139
27,M,other or not specified,942203
34,M,artist,903576
26,F,self-employed,656244
33,M,college/grad student,372757
27,M,other or not specified,106263
33,M,clerical/admin,903669
33,M,college/grad student,494471
20,M,scientist,799150
27,M,executive/managerial,671039
27,M,college/grad student,854908
25,M,executive/managerial,142886
29,M,college/grad student,182786
30,M,academic/educator,219072
27,M,college/grad student,305598
32,M,executive/managerial,88749
28,M,other or not specified,983196
33,M,executive/managerial,618807
25,M,college/grad student,282125
34,M,sales/marketing,789008
32,M,scientist,246095
25,F,college/grad student,511459
32,M,college/grad student,545930
27,M,self-employed,139437
34,F,college/grad student,854527
33,M,college/grad student,67339
27,M,sales/marketing,323076
33,F,academic/educator,38242
34,M,college/grad student,803058
33,M,executive/managerial,967557
30,M,executive/managerial,43142
31,M,academic/educator,526818
31,F,academic/educator,612162
31,M,college/grad student,680874
31,F,self-employed,182418
18,M,K-12 student,7265
31,M,artist,556959
28,M,sales/marketing,654683
26,M,executive/managerial,128293
29,M,college/grad student,453560
30,M,self-employed,360097
27,M,executive/managerial,338451
34,F,college/grad student,768761
29,M,college/grad student,79241
29,M,executive/managerial,296517
32,M,K-12 student,451992
26,F,self-employed,424999
27,F,college/grad student,61246
31,M,homemaker,41764
25,M,homemaker,126021
32,M,sales/marketing,408821
44,M,sales/marketing,545608
33,M,sales/marketing,415568
31,M,executive/managerial,615119
20,F,other or not specified,396440
25,M,executive/managerial,539737
30,M,self-employed,273831
26,M,self-employed,631362
27,M,sales/marketing,100273
30,M,college/grad student,997732
34,M,college/grad student,384735
34,M,executive/managerial,617192
28,M,sales/marketing,943659
27,F,sales/marketing,784730
31,M,executive/managerial,384312
31,M,scientist,463998
19,M,scientist,925310
25,M,other or not specified,222687
33,M,college/grad student,181471
27,M,college/grad student,698454
27,M,executive/managerial,152745
32,F,sales/marketing,511212
28,M,self-employed,518188
18,M,sales/marketing,329921
30,M,sales/marketing,423487
26,M,executive/managerial,842613
32,M,technician/engineer,884271
41,M,artist,21664
29,M,college/grad student,761510
33,M,sales/marketing,975200
29,M,executive/managerial,859786
32,M,K-12 student,885769
30,M,technician/engineer,928276
20,M,sales/marketing,318404
26,M,college/grad student,610925
33,M,executive/managerial,791336
33,M,clerical/admin,143875
41,M,artist,383891
27,F,academic/educator,443511
31,F,artist,124903
28,M,other or not specified,32036
31,M,executive/managerial,867376
33,M,other or not specified,339431
27,M,sales/marketing,153448
18,M,sales/marketing,482172
32,F,other or not specified,850769
62,F,retired,462357
25,M,tradesman/craftsman,821848
26,F,executive/managerial,937814
18,M,K-12 student,329383
29,M,college/grad student,414276
31,M,executive/managerial,937175
29,M,scientist,127859
30,M,executive/managerial,401616
40,M,sales/marketing,744573
19,M,artist,846990
27,F,scientist,966917
30,M,other or not specified,716057
32,M,sales/marketing,127612
42,M,sales/marketing,210479
26,M,executive/managerial,46795
29,M,executive/managerial,611391
26,M,college/grad student,980878
28,M,college/grad student,681971
28,M,sales/marketing,185798
29,M,sales/marketing,936623
27,M,sales/marketing,709711
33,M,sales/marketing,414659
25,F,retired,742290
31,M,college/grad student,596772
33,M,sales/marketing,180551
32,M,technician/engineer,755258
34,M,college/grad student,870134
35,M,college/grad student,451312
33,M,college/grad student,112607
30,M,college/grad student,820322
29,M,executive/managerial,552378
32,M,scientist,386541
37,F,academic/educator,308703
27,M,college/grad student,324111
26,M,scientist,269878
31,M,executive/managerial,320337
33,M,self-employed,365101
25,F,college/grad student,243728
28,M,college/grad student,318084
28,M,technician/engineer,725797
30,M,other or not specified,566794
28,F,college/grad student,585287
32,M,executive/managerial,201020
28,M,college/grad student,803096
30,M,academic/educator,743338
34,M,sales/marketing,220408
28,M,farmer,15258
29,M,executive/managerial,489595
27,M,college/grad student,932194
32,M,college/grad student,536611
20,M,sales/marketing,881249
29,M,executive/managerial,721699
20,M,college/grad student,797464
33,M,executive/managerial,558280
26,M,other or not specified,562910
21,M,homemaker,992641
25,M,executive/managerial,512166
30,M,executive/managerial,530871
41,F,customer service,944724
32,M,college/grad student,926138
28,F,executive/managerial,735149
19,M,artist,457529
34,F,academic/educator,543691
26,M,executive/managerial,9823
30,M,executive/managerial,283190
32,M,scientist,684400
30,M,other or not specified,500549
28,F,doctor/health care,406672
29,M,self-employed,357131
33,M,college/grad student,655213
31,M,sales/marketing,811863
32,M,sales/marketing,40210
28,M,executive/managerial,711685
32,M,sales/marketing,742291
34,M,executive/managerial,747480
33,M,scientist,974576
30,F,scientist,763305
33,M,college/grad student,619441
31,M,executive/managerial,138238
21,M,scientist,746098
30,M,other or not specified,753184
33,M,customer service,671341
29,M,college/grad student,191080
28,M,other or not specified,44370
26,M,college/grad student,296094
29,F,artist,348966
31,M,college/grad student,628826
32,M,college/grad student,339937
26,M,other or not specified,268262
31,M,sales/marketing,448613
28,M,executive/managerial,778688
33,M,academic/educator,920641
25,M,executive/managerial,81875
31,M,college/grad student,336078
26,M,executive/managerial,578824
33,M,K-12 student,239795
31,M,college/grad student,189778
31,F,self-employed,746920
76,M,college/grad student,858866
31,M,sales/marketing,901726
32,M,sales/marketing,301665
33,M,other or not specified,665527
28,M,executive/managerial,434488
34,M,college/grad student,875250
32,M,self-employed,45918
18,M,sales/marketing,634436
31,M,tradesman/craftsman,139606
34,M,scientist,240019
30,M,college/grad student,104976
26,M,college/grad student,207758
25,M,executive/managerial,601606
29,F,college/grad student,666770
31,M,executive/managerial,872726
34,M,sales/marketing,741883
34,M,executive/managerial,173976
32,M,college/grad student,609277
28,M,college/grad student,460619
32,F,college/grad student,869081
67,M,retired,23634
29,M,college/grad student,180949
32,M,sales/marketing,475252
11,M,homemaker,810878
20,M,college/grad student,31057
32,M,homemaker,356025
34,M,executive/managerial,343347
30,M,academic/educator,284462
36,F,clerical/admin,116872
26,M,college/grad student,658774
33,M,scientist,594601
22,M,college/grad student,958352
26,M,lawyer,563121
28,M,college/grad student,212291
27,F,college/grad student,689175
20,M,executive/managerial,261772
33,M,executive/managerial,184267
30,M,executive/managerial,144285
33,F,college/grad student,318588
27,M,self-employed,695101
27,M,executive/managerial,375979
34,M,college/grad student,904942
31,M,sales/marketing,305074
25,M,college/grad student,240749
25,M,scientist,459083
30,M,executive/managerial,719957
18,F,self-employed,716229
25,M,other or not specified,612584
29,M,customer service,893969
19,M,sales/marketing,695711
20,M,college/grad student,332844
34,M,scientist,415646
33,M,sales/marketing,196252
34,M,executive/managerial,633859
29,F,self-employed,408816
27,M,college/grad student,994574
26,M,technician/engineer,368237
18,M,sales/marketing,397420
84,F,technician/engineer,871235
31,M,self-employed,936971
28,M,executive/managerial,397084
33,M,executive/managerial,365334
65,M,executive/managerial,448260
27,F,executive/managerial,330774
33,M,self-employed,767677
37,F,academic/educator,102050
29,M,college/grad student,68715
25,M,sales/marketing,177453
28,M,homemaker,922339
27,M,sales/marketing,907186
29,M,K-12 student,196569
33,M,self-employed,28046
32,M,college/grad student,109271
28,M,college/grad student,506579
29,M,sales/marketing,435527
18,M,sales/marketing,216713
30,M,college/grad student,227628
30,M,college/grad student,958127
29,M,self-employed,344186
31,M,other or not specified,984316
26,M,executive/managerial,900283
24,M,scientist,137990
26,M,self-employed,288769
29,M,college/grad student,707706
33,M,sales/marketing,988717
13,M,K-12 student,301794
26,M,executive/managerial,665627
34,M,technician/engineer,7694
18,M,scientist,912532
25,M,sales/marketing,291439
30,F,K-12 student,140946
40,M,sales/marketing,146196
33,F,lawyer,824594
34,M,college/grad student,653572
34,M,executive/managerial,98471
32,M,college/grad student,825447
30,F,executive/managerial,301902
33,M,college/grad student,739574
27,M,sales/marketing,998562
26,F,other or not specified,895149
28,M,executive/managerial,487229
30,F,scientist,260556
27,M,executive/managerial,656901
31,M,scientist,227260
33,M,college/grad student,750653
